Nightmare Alley	1947	7.8	Tyrone Power*Joan Blondell*Coleen Gray*Helen Walker
Grudge Match	2013	6.4	Robert De Niro*Sylvester Stallone*Kim Basinger*Alan Arkin
Mou gaan dou	2002	8.1	Andy Lau*Tony Chiu-Wai Leung*Anthony Chau-Sang Wong*Eric Tsang
The Year of Living Dangerously	1982	7.2	Mel Gibson*Sigourney Weaver*Linda Hunt*Bembol Roco
Little Women	2018	4.6	Sarah Davenport*Lea Thompson*Allie Jennings*Melanie Stone
Foxfire	1996	6.2	Hedy Burress*Angelina Jolie*Jenny Lewis*Jenny Shimizu
Tristan + Isolde	2006	6.8	James Franco*Sophia Myles*Rufus Sewell*David O'Hara
Semi-Pro	2008	5.8	Will Ferrell*Woody Harrelson*André Benjamin*Maura Tierney
Ida	2013	7.4	Agata Kulesza*Agata Trzebuchowska*Dawid Ogrodnik*Jerzy Trela
Palm Swings	2017	4.5	Tia Carrere*Sugar Lyn Beard*Diane Farr*Jason Lewis
Yip Man 2	2010	7.6	Donnie Yen*Xiaoming Huang*Sammo Kam-Bo Hung*Lynn Xiong
Thadam	2019	8.3	Arun Vijay*Tanya Hope*Smruthi Venkat*Fefsi Vijayan
The Looking Glass War	1970	5.9	Christopher Jones*Pia Degermark*Ralph Richardson*Paul Rogers
The Cutting Edge	1992	6.9	D.B. Sweeney*Moira Kelly*Roy Dotrice*Terry O'Quinn
Clinical	2017	5.1	Vinessa Shaw*Kevin Rahm*India Eisley*Aaron Stanford
Dark Tide	2012	4.3	Halle Berry*Olivier Martinez*Ralph Brown*Sizwe Msutu
The Love Guru	2008	3.8	Mike Myers*Jessica Alba*Romany Malco*Jessica Simpson
Tenacious D in The Pick of Destiny	2006	6.8	Jack Black*Kyle Gass*JR Reed*Ronnie James Dio
Youth in Revolt	2009	6.5	Michael Cera*Portia Doubleday*Ray Liotta*Jean Smart
The Driller Killer	1979	5.1	Abel Ferrara*Carolyn Marz*Baybi Day*Harry Schultz
The Ring Two	2005	5.4	Naomi Watts*David Dorfman*Sissy Spacek*Simon Baker
Firstborn	1984	6.2	Teri Garr*Peter Weller*Christopher Collet*Corey Haim
The Fifth Estate	2013	6.2	Benedict Cumberbatch*Daniel Brühl*Carice van Houten*Alicia Vikander
Norman: The Moderate Rise and Tragic Fall of a New York Fixer	2016	6.1	Richard Gere*Lior Ashkenazi*Michael Sheen*Steve Buscemi
Crying Freeman	1995	6.5	Julie Condra*Kevan Ohtsji*Mark Dacascos*Debbie Podowski
England Is Mine	2017	5.9	Jodie Comer*Jessica Brown Findlay*Jack Lowden*Simone Kirby
Thinner	1996	5.7	Robert John Burke*Joe Mantegna*Lucinda Jenney*Bethany Joy Lenz
The Day of the Jackal	1973	7.8	Edward Fox*Terence Alexander*Michel Auclair*Alan Badel
Garfield	2004	5.0	Breckin Meyer*Jennifer Love Hewitt*Stephen Tobolowsky*Bill Murray
Dabbe: Cin Çarpmasi	2013	7.0	Furkan Bayraktar*Elcin Atamgüc*Mehmet Canbeg*Sabriye Günüç
Tammy	2014	4.9	Melissa McCarthy*Susan Sarandon*Kathy Bates*Allison Janney
Lean on Pete	2017	7.2	Charlie Plummer*Amy Seimetz*Travis Fimmel*Steve Buscemi
The Trust	2016	5.4	Nicolas Cage*Elijah Wood*Sky Ferreira*Eric Heister
Kaze tachinu	2013	7.8	Hideaki Anno*Hidetoshi Nishijima*Miori Takimoto*Masahiko Nishimura
The Peacemaker	1997	5.9	George Clooney*Nicole Kidman*Marcel Iures*Aleksandr Baluev
Do Not Disturb	1965	6.0	Doris Day*Rod Taylor*Hermione Baddeley*Sergio Fantoni
Dead Again	1991	7.0	Kenneth Branagh*Emma Thompson*Andy Garcia*Lois Hall
Cannonball Run II	1984	4.9	Burt Reynolds*Dom DeLuise*Dean Martin*Sammy Davis Jr.
Our Souls at Night	2017	6.9	Robert Redford*Judy Greer*Matthias Schoenaerts*Jane Fonda
Wild Orchid	1989	4.6	Mickey Rourke*Jacqueline Bisset*Carré Otis*Assumpta Serna
How to Be a Latin Lover	2017	5.9	Eugenio Derbez*Salma Hayek*Raphael Alejandro*Rob Lowe
Bushwick	2017	5.2	Dave Bautista*Brittany Snow*Angelic Zambrana*Jeremie Harris
The Watcher	2000	5.3	James Spader*Keanu Reeves*Marisa Tomei*Ernie Hudson
Angels in the Outfield	1994	6.1	Danny Glover*Brenda Fricker*Tony Danza*Christopher Lloyd
Bandits	2001	6.5	Bruce Willis*Billy Bob Thornton*Cate Blanchett*Troy Garity
Shingeki no kyojin	2015	5.1	Ashly Burch*Bryce Papenbrook*Monica Rial*Satomi Ishihara
November Criminals	2017	5.3	Ansel Elgort*Chloë Grace Moretz*David Strathairn*Catherine Keener
Jem and the Holograms	2015	4.1	Aubrey Peeples*Stefanie Scott*Aurora Perrineau*Hayley Kiyoko
Marauders	2016	5.5	Bruce Willis*Christopher Meloni*Dave Bautista*Adrian Grenier
The Vault	2017	4.8	James Franco*Scott Haze*Taryn Manning*Francesca Eastwood
El árbol de la sangre	2018	6.3	Álvaro Cervantes*Úrsula Corberó*Patricia López Arnaiz*Joaquín Furriel
Collide	2016	5.7	Nicholas Hoult*Felicity Jones*Anthony Hopkins*Ben Kingsley
The Yellow Birds	2017	5.7	Alden Ehrenreich*Daniel Jose Molina*Mikey Collins*Tye Sheridan
Act of Valor	2012	6.5	Alex Veadov*Roselyn Sanchez*Nestor Serrano*Rorke Denver
All About Steve	2009	4.8	Sandra Bullock*Bradley Cooper*Thomas Haden Church*Ken Jeong
Oscar	1991	6.5	Sylvester Stallone*Ornella Muti*Peter Riegert*Chazz Palminteri
Mighty Joe Young	1998	5.6	Bill Paxton*Charlize Theron*Rade Serbedzija*Peter Firth
Tucked	2018	6.9	Derren Nesbitt*Jordan Stephens*April Pearson*Steve Oram
American Satan	2017	5.5	Andy Biersack*Booboo Stewart*Ben Bruce*John Bradley
Ryde	2017	6.0	David Wachs*Jessica Serfaty*Ronnie Alvarez*Kyle Thomas Schmidt
Killing Hasselhoff	2017	4.4	Ken Jeong*Jim Jefferies*Colton Dunn*David Hasselhoff
Archipelago	2010	6.3	Christopher Baker*Kate Fahy*Tom Hiddleston*Andrew Lawson
Poison Ivy II	1996	4.4	Alyssa Milano*Johnathon Schaech*Xander Berkeley*Belinda Bauer
1492: Conquest of Paradise	1992	6.5	Gérard Depardieu*Armand Assante*Sigourney Weaver*Loren Dean
Turbo Kid	2015	6.7	Munro Chambers*Laurence Leboeuf*Michael Ironside*Edwin Wright
The Crucifixion	2017	5.1	Sophie Cookson*Corneliu Ulici*Ada Lupu*Brittany Ashworth
Fanny och Alexander	1982	8.1	Bertil Guve*Pernilla Allwin*Kristina Adolphson*Börje Ahlstedt
After the Wedding	2019	7.6	Michelle Williams*Julianne Moore*Billy Crudup*Will Chase
Drugstore Cowboy	1989	7.4	Matt Dillon*Kelly Lynch*James Le Gros*Heather Graham
The Adventurer: The Curse of the Midas Box	2013	5.5	Aneurin Barnard*Michael Sheen*Lena Headey*Sam Neill
Who Killed Captain Alex?	2010	8.2	Kakule William*Kakule Wilson*Sserunya Ernest*G. Puffs
Magic Magic	2013	5.0	Michael Cera*Juno Temple*Emily Browning*Catalina Sandino Moreno
Picnic at Hanging Rock	1975	7.5	Rachel Roberts*Anne-Louise Lambert*Vivean Gray*Helen Morse
Benny & Joon	1993	7.2	Johnny Depp*Mary Stuart Masterson*Aidan Quinn*Julianne Moore
Cronos	1993	6.7	Federico Luppi*Ron Perlman*Claudio Brook*Margarita Isabel
Nostalgia	1983	8.1	Oleg Yankovskiy*Erland Josephson*Domiziana Giordano*Patrizia Terreno
Seul contre tous	1998	7.4	Philippe Nahon*Blandine Lenoir*Frankie Pain*Martine Audrain
Supernova	2000	4.8	James Spader*Peter Facinelli*Robin Tunney*Angela Bassett
Juice	1992	7.1	Omar Epps*Tupac Shakur*Jermaine 'Huggy' Hopkins*Khalil Kain
Sex Doll	2016	4.5	Hafsia Herzi*Ash Stymest*Karole Rocher*Paul Hamy
Diane	2018	6.5	Mary Kay Place*Jake Lacy*Estelle Parsons*Andrea Martin
The Pink Panther Strikes Again	1976	7.3	Peter Sellers*Herbert Lom*Lesley-Anne Down*Burt Kwouk
'71	2014	7.2	Jack O'Connell*Sam Reid*Sean Harris*Paul Popplewell
Assault on Precinct 13	1976	7.4	Austin Stoker*Darwin Joston*Laurie Zimmer*Martin West
Snowtown	2011	6.6	Lucas Pittaway*Daniel Henshall*Louise Harris*Bob Adriaens
Fame	1980	6.6	Eddie Barth*Irene Cara*Lee Curreri*Laura Dean
Maudie	2016	7.6	Sally Hawkins*Ethan Hawke*Kari Matchett*Gabrielle Rose
From Paris with Love	2010	6.5	John Travolta*Jonathan Rhys Meyers*Kasia Smutniak*Richard Durden
Playing for Keeps	2012	5.7	Gerard Butler*Jessica Biel*Dennis Quaid*Noah Lomax
Behaving Badly	2014	4.4	Nat Wolff*Selena Gomez*Mary-Louise Parker*Elisabeth Shue
Profondo rosso	1975	7.7	David Hemmings*Daria Nicolodi*Gabriele Lavia*Macha Méril
Beverly Hills Cop III	1994	5.5	Eddie Murphy*Jon Tenney*Joey Travolta*Eugene Collier
The Adventures of Robin Hood	1938	8.0	Errol Flynn*Olivia de Havilland*Basil Rathbone*Claude Rains
Quadrophenia	1979	7.3	Phil Daniels*Leslie Ash*Phil Davis*Mark Wingett
The Watch	2012	5.7	Ben Stiller*Vince Vaughn*Jonah Hill*Billy Crudup
Point of No Return	1993	6.0	Bridget Fonda*Gabriel Byrne*Dermot Mulroney*Miguel Ferrer
The Sweet Hereafter	1997	7.6	Ian Holm*Sarah Polley*Caerthan Banks*Tom McCamus
Nashville	1975	7.8	Keith Carradine*Karen Black*Ronee Blakley*Shelley Duvall
Le salaire de la peur	1953	8.1	Yves Montand*Charles Vanel*Peter van Eyck*Folco Lulli
Love Happens	2009	5.7	Jennifer Aniston*Aaron Eckhart*Dan Fogler*John Carroll Lynch
Mr. Holmes	2015	6.9	Ian McKellen*Laura Linney*Hiroyuki Sanada*Hattie Morahan
Breakdown	1997	6.9	Kurt Russell*J.T. Walsh*Kathleen Quinlan*M.C. Gainey
American Gigolo	1980	6.3	Richard Gere*Lauren Hutton*Hector Elizondo*Nina van Pallandt
Hector and the Search for Happiness	2014	7.0	Simon Pegg*Rosamund Pike*Tracy Ann Oberman*Jean Reno
Los cronocrímenes	2007	7.2	Karra Elejalde*Candela Fernández*Bárbara Goenaga*Nacho Vigalondo
Exit Wounds	2001	5.6	Steven Seagal*DMX*Isaiah Washington*Anthony Anderson
The Hole	2001	6.2	Thora Birch*Desmond Harrington*Daniel Brocklebank*Laurence Fox
Hysteria	2011	6.7	Maggie Gyllenhaal*Hugh Dancy*Jonathan Pryce*Felicity Jones
Journey Into Fear	1943	6.6	Orson Welles*Joseph Cotten*Dolores del Rio*Ruth Warrick
Whip It	2009	6.9	Ellen Page*Drew Barrymore*Kristen Wiig*Sarah Habel
Happy Campers	2001	5.5	Brad Renfro*Dominique Swain*Keram Malicki-Sánchez*Emily Bergl
Only for One Night	2016	4.4	Brian White*Karrueche Tran*Angelique Pereira*Jessica Vanessa DeLeon
2036 Origin Unknown	2018	4.5	Katee Sackhoff*Ray Fearon*Julie Cox*Steven Cree
Sometimes Always Never	2018	7.0	Bill Nighy*Sam Riley*Alice Lowe*Jenny Agutter
Weekend	2011	7.6	Tom Cullen*Chris New*Jonathan Race*Laura Freeman
The Deep End of the Ocean	1999	6.4	Michelle Pfeiffer*Treat Williams*Whoopi Goldberg*Jonathan Jackson
Star 80	1983	6.7	Mariel Hemingway*Eric Roberts*Cliff Robertson*Carroll Baker
Man Down	2015	5.9	Shia LaBeouf*Jai Courtney*Gary Oldman*Kate Mara
Hell Girl	2019	3.0	Tom Sizemore*Tara Westwood*Greg Gastelum*Kherington Payne
The Stranger	1946	7.4	Orson Welles*Edward G. Robinson*Loretta Young*Philip Merivale
Hannah and Her Sisters	1986	7.9	Mia Farrow*Dianne Wiest*Michael Caine*Barbara Hershey
Freaked	1993	6.3	Brooke Shields*William Sadler*Eduardo Ricard*Henry Carbo
Far from Heaven	2002	7.4	Julianne Moore*Dennis Quaid*Dennis Haysbert*Patricia Clarkson
Courage Under Fire	1996	6.6	Denzel Washington*Meg Ryan*Lou Diamond Phillips*Michael Moriarty
Halloween II	2009	4.9	Scout Taylor-Compton*Tyler Mane*Malcolm McDowell*Sheri Moon Zombie
Fitzcarraldo	1982	8.1	Klaus Kinski*Claudia Cardinale*José Lewgoy*Miguel Ángel Fuentes
The Entity	1982	6.6	Barbara Hershey*Ron Silver*David Labiosa*George Coe
Anywhere But Here	1999	6.2	Susan Sarandon*Natalie Portman*Hart Bochner*Eileen Ryan
Ma mère	2004	5.1	Isabelle Huppert*Louis Garrel*Emma de Caunes*Joana Preiss
Detroit Rock City	1999	6.9	Edward Furlong*Giuseppe Andrews*James DeBello*Sam Huntington
The Meaning of Life	1983	7.6	John Cleese*Terry Gilliam*Eric Idle*Terry Jones
Sneakers	1992	7.1	Robert Redford*Dan Aykroyd*Sidney Poitier*Jo Marr
The Haunting	1963	7.6	Julie Harris*Claire Bloom*Richard Johnson*Russ Tamblyn
La dernière folie de Claire Darling	2018	6.0	Catherine Deneuve*Chiara Mastroianni*Alice Taglioni*Laure Calamy
The Return of Swamp Thing	1989	4.5	Dick Durock*Heather Locklear*Louis Jourdan*Sarah Douglas
View from the Top	2003	5.2	Gwyneth Paltrow*Christina Applegate*Kelly Preston*Mark Ruffalo
The Cold Light of Day	2012	4.9	Henry Cavill*Bruce Willis*Sigourney Weaver*Verónica Echegui
The Dinner	2017	4.5	Michael Chernus*Taylor Rae Almonte*Steve Coogan*Charlie Plummer
Pump Up the Volume	1990	7.2	Christian Slater*Samantha Mathis*Anthony Lucero*Andy Romano
Mitt liv som hund	1985	7.6	Anton Glanzelius*Tomas von Brömssen*Anki Lidén*Melinda Kinnaman
The Row	2018	3.3	Lala Kent*Randy Couture*Natali Yura*Shea Buckner
Firewall	2006	5.8	Harrison Ford*Virginia Madsen*Paul Bettany*Carly Schroeder
The Slumber Party Massacre	1982	5.7	Michelle Michaels*Robin Stille*Michael Villella*Debra De Liso
Joan of Arc	1999	6.4	Milla Jovovich*John Malkovich*Rab Affleck*Stéphane Algoud
Ravenous	1999	7.0	Guy Pearce*Robert Carlyle*David Arquette*Jeremy Davies
Nosferatu: Phantom der Nacht	1979	7.6	Klaus Kinski*Isabelle Adjani*Bruno Ganz*Roland Topor
Sound of My Voice	2011	6.6	Christopher Denham*Nicole Vicius*Brit Marling*Davenia McFadden
The Possession	2012	5.9	Natasha Calis*Jeffrey Dean Morgan*Kyra Sedgwick*Madison Davenport
Billy Elliot the Musical Live	2014	8.5	Elliott Hanna*Ollie Jochim*Bradley Perret*Matteo Zecca
Murder Party	2007	5.9	Chris Sharp*Kate Porterfield*Tess Porterfield Lovell*Puff Snooty
Hesher	2010	7.0	Joseph Gordon-Levitt*Devin Brochu*Natalie Portman*Rainn Wilson
Womb	2010	6.4	Eva Green*Matt Smith*Lesley Manville*Peter Wight
The Alamo	1960	6.9	John Wayne*Richard Widmark*Laurence Harvey*Frankie Avalon
Cutthroat Island	1995	5.6	Geena Davis*Matthew Modine*Frank Langella*Maury Chaykin
Haunting on Fraternity Row	2018	3.8	Jacob Artist*Jayson Blair*Shanley Caswell*Claudia Lee
Lost and Delirious	2001	7.0	Piper Perabo*Jessica Paré*Mischa Barton*Jackie Burroughs
Singularity	2017	3.9	Julian Schaffner*John Cusack*Carmen Argenziano*Eileen Grubba
The Burning	1981	6.5	Brian Matthews*Leah Ayres*Brian Backer*Larry Joshua
Under sandet	2015	7.8	Roland Møller*Louis Hofmann*Joel Basman*Mikkel Boe Følsgaard
24 Hours to Live	2017	5.7	Ethan Hawke*Qing Xu*Paul Anderson*Rutger Hauer
Day of the Dead: Bloodline	2018	3.4	Sophie Skelton*Johnathon Schaech*Jeff Gum*Marcus Vanco
Addicted	2014	5.2	Sharon Leal*Boris Kodjoe*John Newberg*Tyson Beckford
Day of the Dead	1985	7.2	Lori Cardille*Terry Alexander*Joseph Pilato*Jarlath Conroy
The Pact	2012	5.8	Caity Lotz*Casper Van Dien*Mark Steger*Agnes Bruckner
Confessions of a Shopaholic	2009	5.9	Isla Fisher*Hugh Dancy*Krysten Ritter*Joan Cusack
Romance	1999	5.3	Caroline Ducey*Sagamore Stévenin*François Berléand*Rocco Siffredi
You Again	2010	5.8	Kristen Bell*Odette Annable*Sigourney Weaver*Jamie Lee Curtis
Carnal Knowledge	1971	7.0	Jack Nicholson*Candice Bergen*Ann-Margret*Art Garfunkel
National Theatre Live: All My Sons	2019	8.5	Jenna Coleman*Sally Field*Bill Pullman*Colin Morgan
Kvinden i buret	2013	7.2	Nikolaj Lie Kaas*Per Scheel Krüger*Troels Lyby*Øyvind B. Fabricius Holm
Gomorra	2008	7.0	Gianfelice Imparato*Salvatore Abbruzzese*Toni Servillo*Simone Sacchettino
The Rocker	2008	6.2	Rainn Wilson*Josh Gad*Christina Applegate*Teddy Geiger
Savage Grace	2007	5.9	Julianne Moore*Eddie Redmayne*Stephen Dillane*Anne Reid
Secrets & Lies	1996	8.0	Timothy Spall*Brenda Blethyn*Phyllis Logan*Claire Rushbrook
Soldier	1998	6.0	Kurt Russell*Jason Scott Lee*Jason Isaacs*Connie Nielsen
New Nightmare	1994	6.5	Heather Langenkamp*Robert Englund*Jeff Davis*Miko Hughes
A Family Man	2016	6.5	Alison Brie*Gerard Butler*Willem Dafoe*Dustin Milligan
The Muppet Movie	1979	7.6	Jim Henson*Frank Oz*Jerry Nelson*Richard Hunt
It Stains the Sands Red	2016	5.5	Brittany Allen*Juan Riedinger*Merwin Mondesir*Kristopher Higgins
Gekijouban Poketto monsutâ: Minna no Monogatari	2018	6.5	Sarah Natochenny*Haven Paschall*Eddy Lee*Kathryn Cahill
The Guard	2011	7.3	Brendan Gleeson*Don Cheadle*Mark Strong*Ronan Collins
In Like Flynn	2018	5.2	Thomas Cocquerel*Corey Large*William Moseley*Clive Standen
Cannibal ferox	1981	5.2	Giovanni Lombardo Radice*Lorraine De Selle*Danilo Mattei*Zora Kerova
Occupation	2018	5.2	Dan Ewing*Temuera Morrison*Stephany Jacobsen*Rhiannon Fish
First Light	2018	5.5	Stefanie Scott*Théodore Pellerin*Saïd Taghmaoui*Percy Hynes White
Meari to majo no hana	2017	6.8	Hana Sugisaki*Ryûnosuke Kamiki*Yûki Amami*Fumiyo Kohinata
Outlander	2008	6.3	Jim Caviezel*Sophia Myles*Ron Perlman*Jack Huston
Birkebeinerne	2016	6.1	Jakob Oftebro*Kristofer Hivju*Torkel Dommersnes Soldal*Ane Ulimoen Øverli
Gantz: O	2016	7.2	Chris Jai Alex*Tony Azzolino*Austin Nash Chase*Lucien Dodge
Gossip	2000	5.9	James Marsden*Lena Headey*Norman Reedus*Kate Hudson
In & Out	1997	6.4	Kevin Kline*Joan Cusack*Tom Selleck*Matt Dillon
Invasion of the Body Snatchers	1956	7.8	Kevin McCarthy*Dana Wynter*Larry Gates*King Donovan
D.A.R.Y.L.	1985	6.2	Mary Beth Hurt*Michael McKean*Kathryn Walker*Colleen Camp
Gambit	2012	5.7	Colin Firth*Cameron Diaz*Alan Rickman*Stanley Tucci
The Last Wagon	1956	7.0	Richard Widmark*Felicia Farr*Susan Kohner*Tommy Rettig
Erased	2012	6.1	Aaron Eckhart*Nick Alachiotis*Liana Liberato*Olga Kurylenko
ParaNorman	2012	7.0	Kodi Smit-McPhee*Anna Kendrick*Christopher Mintz-Plasse*Tucker Albrizzi
The Last Legion	2007	5.4	Colin Firth*Ben Kingsley*Aishwarya Rai Bachchan*Peter Mullan
Ladies in Lavender	2004	7.1	Judi Dench*Maggie Smith*Daniel Brühl*Freddie Jones
Austin Found	2017	5.2	Linda Cardellini*Skeet Ulrich*Craig Robinson*Kristen Schaal
Like Mike	2002	5.2	Shad Moss*Jonathan Lipnicki*Morris Chestnut*Brenda Song
The Philadelphia Story	1940	8.0	Cary Grant*Katharine Hepburn*James Stewart*Ruth Hussey
School Ties	1992	6.9	Brendan Fraser*Matt Damon*Chris O'Donnell*Randall Batinkoff
Blues Brothers 2000	1998	4.8	Dan Aykroyd*John Goodman*Walter Levine*Tom Davis
Tian jiang xiong shi	2015	6.0	Jackie Chan*John Cusack*Adrien Brody*Si Won Choi
Murder by Numbers	2002	6.2	Sandra Bullock*Ben Chaplin*Ryan Gosling*Michael Pitt
Windtalkers	2002	6.0	Nicolas Cage*Adam Beach*Peter Stormare*Noah Emmerich
Friends with Kids	2011	6.1	Jennifer Westfeldt*Adam Scott*Maya Rudolph*Chris O'Dowd
Arsenic and Old Lace	1944	8.0	Cary Grant*Priscilla Lane*Raymond Massey*Jack Carson
Desearás al hombre de tu hermana	2017	3.9	Carolina Ardohain*Mónica Antonópulos*Juan Sorini*Guilherme Winter
The Collection	2012	6.1	Josh Stewart*Emma Fitzpatrick*Christopher McDonald*Randall Archer
Genius	2016	6.6	Colin Firth*Jude Law*Nicole Kidman*Laura Linney
Dark Skies	2013	6.3	Keri Russell*Jake Brennan*Josh Hamilton*Dakota Goyo
Mayhem	2017	6.3	Steven Yeun*Samara Weaving*Steven Brand*Caroline Chikezie
Down by Law	1986	7.8	Tom Waits*John Lurie*Roberto Benigni*Nicoletta Braschi
Broadcast News	1987	7.2	William Hurt*Albert Brooks*Holly Hunter*Robert Prosky
Hondo	1953	7.1	John Wayne*Geraldine Page*Ward Bond*Michael Pate
Elizabethtown	2005	6.4	Orlando Bloom*Kirsten Dunst*Susan Sarandon*Alec Baldwin
Stree	2018	7.8	Rajkummar Rao*Shraddha Kapoor*Pankaj Tripathi*Aparshakti Khurana
RoboCop 3	1993	4.0	Robert John Burke*Nancy Allen*Mario Machado*Remy Ryan
Dracula	1931	7.6	Bela Lugosi*Helen Chandler*David Manners*Dwight Frye
The Arrival	1996	6.3	Charlie Sheen*Lindsay Crouse*Richard Schiff*Shane
Virtuosity	1995	5.6	Denzel Washington*Russell Crowe*Kelly Lynch*Stephen Spinella
Pandemonium	1982	5.4	Tom Smothers*Carol Kane*Tammy Alverson*Pamela Harlow
Nancy Drew	2007	5.9	Emma Roberts*Tate Donovan*Max Thieriot*Craig Gellis
Ikiru	1952	8.3	Takashi Shimura*Nobuo Kaneko*Shin'ichi Himori*Haruo Tanaka
Kill the Irishman	2011	7.1	Ray Stevenson*Christopher Walken*Vincent D'Onofrio*Val Kilmer
Port Authority	2019	6.9	Fionn Whitehead*Leyna Bloom*McCaul Lombardi*Louisa Krause
The Thing from Another World	1951	7.2	Kenneth Tobey*Margaret Sheridan*James Arness*Robert Cornthwaite
Tea for Two	1950	6.6	Doris Day*Gordon MacRae*Gene Nelson*Eve Arden
Balto	1995	7.1	Kevin Bacon*Bob Hoskins*Bridget Fonda*Jim Cummings
Honkytonk Man	1982	6.6	Clint Eastwood*Kyle Eastwood*John McIntire*Alexa Kenin
London	2005	6.6	Jessica Biel*Chris Evans*Jason Statham*Joy Bryant
World Trade Center	2006	6.0	Nicolas Cage*Michael Peña*Maria Bello*Maggie Gyllenhaal
The War	1994	6.7	Elijah Wood*Kevin Costner*Mare Winningham*Lexi Randall
Gi-eok-ui bam	2017	7.3	Ha-Neul Kang*Mu-Yeol Kim*Seong-kun Mun*Young-hee Na
Bardo Blues	2017	5.4	Stephen McClintic*Marcia Kimpton*Gina Haining*Brian Gross
Private Resort	1985	5.3	Rob Morrow*Johnny Depp*Emily Longstreth*Karyn O'Bryan
Mugen no jûnin	2017	6.8	Takuya Kimura*Hana Sugisaki*Sôta Fukushi*Hayato Ichihara
The Serpent and the Rainbow	1988	6.5	Bill Pullman*Cathy Tyson*Zakes Mokae*Paul Winfield
The Unforgiven	1960	6.7	Burt Lancaster*Audrey Hepburn*Audie Murphy*John Saxon
The Man Who Knew Too Little	1997	6.6	Bill Murray*Joanne Whalley*Peter Gallagher*Richard Wilson
The Guns of Navarone	1961	7.6	David Niven*Gregory Peck*Anthony Quinn*Anthony Quayle
Sydney	1996	7.2	Philip Baker Hall*John C. Reilly*Gwyneth Paltrow*Samuel L. Jackson
Muppets Most Wanted	2014	6.4	Ricky Gervais*Ty Burrell*Tina Fey*Steve Whitmire
The Beyond	2017	4.8	Jane Perry*Nigel Barber*Noeleen Comiskey*Ezra Khan
Chances Are	1989	6.5	Cybill Shepherd*Robert Downey Jr.*Ryan O'Neal*Mary Stuart Masterson
Hardbodies	1984	4.9	Grant Cramer*Teal Roberts*Gary Wood*Michael Rapport
Major League II	1994	5.5	Charlie Sheen*Tom Berenger*Corbin Bernsen*Dennis Haysbert
Hands of Stone	2016	6.6	Edgar Ramírez*Usher Raymond*Robert De Niro*Rubén Blades
Phantasm	1979	6.8	A. Michael Baldwin*Bill Thornbury*Reggie Bannister*Kathy Lester
Range 15	2016	5.2	Sean Astin*Bryan Callen*William Shatner*Danny Trejo
Storm Warning	1951	7.2	Ginger Rogers*Ronald Reagan*Doris Day*Steve Cochran
Le violon rouge	1998	7.7	Carlo Cecchi*Jean-Luc Bideau*Christoph Koncz*Jason Flemyng
Jason and the Argonauts	1963	7.4	Todd Armstrong*Nancy Kovack*Gary Raymond*Laurence Naismith
SpaceCamp	1986	5.6	Kate Capshaw*Lea Thompson*Kelly Preston*Larry B. Scott
Like Someone in Love	2012	7.0	Rin Takanashi*Tadashi Okuno*Ryo Kase*Denden
Fired Up!	2009	6.2	Eric Christian Olsen*Nicholas D'Agosto*Sarah Roemer*Molly Sims
The Assassin's Code	2018	5.3	Justin Chatwin*Peter Stormare*Mark Thompson*Robin Thomas
Upside Down	2012	6.4	Jim Sturgess*Kirsten Dunst*Timothy Spall*Blu Mankuma
The Santa Clause	1994	6.4	Tim Allen*Judge Reinhold*Wendy Crewson*Eric Lloyd
Anand	1971	8.8	Rajesh Khanna*Amitabh Bachchan*Sumita Sanyal*Ramesh Deo
Something Wild	1986	6.9	Jeff Daniels*Melanie Griffith*George 'Red' Schwartz*Leib Lensky
The Thomas Crown Affair	1968	7.0	Steve McQueen*Faye Dunaway*Paul Burke*Jack Weston
Tu hijo	2018	6.1	Jose Coronado*Ana Wagener*Asia Ortega*Pol Monen
Il racconto dei racconti - Tale of Tales	2015	6.4	Salma Hayek*Vincent Cassel*Toby Jones*John C. Reilly
ARQ	2016	6.4	Robbie Amell*Rachael Taylor*Shaun Benson*Gray Powell
The Party	1968	7.6	Peter Sellers*Claudine Longet*Natalia Borisova*Jean Carson
Inventing the Abbotts	1997	6.4	Liv Tyler*Jennifer Connelly*Joaquin Phoenix*Billy Crudup
Monamour	2006	5.5	Anna Jimskaia*Riccardo Marino*Max Parodi*Nela Lucic
Rabbit Hole	2010	7.0	Nicole Kidman*Aaron Eckhart*Dianne Wiest*Miles Teller
Get Rich or Die Tryin'	2005	5.2	50 Cent*Joy Bryant*Adewale Akinnuoye-Agbaje*Omar Benson Miller
Misconduct	2016	5.3	Josh Duhamel*Anthony Hopkins*Al Pacino*Alice Eve
Bilal: A New Breed of Hero	2015	8.0	Adewale Akinnuoye-Agbaje*Ian McShane*China Anne McClain*Thomas Ian Nicholas
